cpu_capacity,memory_capacity,storage_capacity,bandwidth,task_size,cpu_demand,memory_demand,io_demand,arrival_time,execution_time,priority,reliability_score,response_time,scheduling_overhead,makespan,throughput,cpu_utilization,memory_utilization,storage_utilization,No. of Tasks
2.749080237694725,41.560760072357766,9.222202102624252,303.3880890953432,326.3884275402738,0.9012180560645452,3.4720818545480947,48.60033491690703,9165.923653643957,474.37589100313954,2,0.812995791616364,549.9196499512498,14.827202239318272,9730.67050583452,22.7727605908675,32.782530087964,10.0,5.0,20
3.901428612819832,36.76763989205707,5.728244336375482,690.7718208067057,207.1850621859212,0.3081195494570054,0.2025304106348194,191.75642890679532,9502.136073945268,224.78397365758968,2,0.9634666723519208,292.703562141316,11.340118694099838,9806.179754780684,12.286423610907102,10.0,10.0,5.0,40
3.46398788362281,24.13833345373365,7.52419244652476,247.79526240461132,241.2354638581479,0.5703341453342874,3.652888386751852,75.5947827372595,44.10133980310316,188.04541584523727,4,0.8538897050523775,244.3891501769332,7.114398465511423,295.6048884455478,8.185131633278296,16.46466917597309,15.133142450589656,5.0,60
3.197316968394073,8.36200403622379,4.92443468175329,150.38225637551773,361.1951435139108,1.7766002961252054,1.2924062577754627,14.05406541110613,3170.750313763564,235.13404052836825,1,0.8604371793637244,249.7234834485204,6.87107239636434,3427.344869608449,46.75961755663176,55.56534787408157,15.455699999387972,7.162845181900515,80
2.312037280884873,35.78939642644558,6.670311197881944,208.914145073784,439.389954536729,0.785614859930782,2.082068536584244,194.21370116427403,8373.780294652268,410.7074981035829,2,0.8265577166746765,447.2102925495065,14.20601574736786,8835.196602949141,47.14806641145504,33.97933356983362,10.0,6.432859573531233,20
2.311989040672405,23.99505535948561,4.065183436790068,936.9863048207212,143.38721241149008,1.279050051330274,0.6159525465336894,159.99371708057078,5364.452053515352,460.4929039274664,1,0.8423915489232867,528.5100231172007,13.613187206841204,5906.575263839394,33.85840836706264,55.32249629342025,10.0,5.0,40
2.116167224336399,49.13806483978996,3.710431178069008,596.5757946455963,177.61763002582467,1.3653346747833632,3.618794380569073,54.610594780010906,8075.087334821528,191.68741278064425,5,0.8469657520177717,229.50226602443868,9.018051394623384,8313.607652240591,22.46275785364851,64.51922414645249,10.0,5.0,60
3.73235229154987,9.340990855147076,6.204068075525624,816.7111979316841,466.0623042175822,1.5854756227722928,3.0243612711991785,84.73390776755132,8533.23282837938,241.878779135486,1,0.878297758401876,279.61291677621426,7.717241538779203,8820.562986694373,6.129050376677567,42.479259698015255,32.37730684141173,7.33613757008819,80
3.2022300234864174,40.750357433124286,5.483167067655823,399.3890508145461,293.4707782806282,0.4473200574666988,3.7042067877713336,173.14646704605005,4426.262199413228,451.1971151861039,5,0.9183976471811848,476.45655077741753,12.782428846571587,4915.501179037217,25.144526386930536,13.9690170345627,10.0,5.226770466383049,20
3.416145155592091,60.72255730033966,6.2158273223498295,633.392783096902,97.6912903961505,0.6791449557674274,2.764593299360833,74.69563626803848,3589.829380247855,42.580958973761085,4,0.867099655903753,51.420077793587424,6.931053521751983,3648.1805115631946,34.653890233878414,19.880447839158556,10.0,5.0,40
2.041168988591605,17.766918958243973,3.5799452315832068,545.4569203344925,335.2106180670676,0.951839048770543,0.8203057292950718,115.6437881912868,4554.332660505254,396.2569731746487,5,0.8854740207207461,439.73225915236816,19.30202703157712,5013.3669466892,18.512908293426506,46.63205516498204,10.0,9.144109700844515,60
3.939819704323989,34.412371482033336,4.302620486352957,951.1641634620646,495.473456214296,0.7931980163527197,1.3022413116463725,109.29708958459946,6527.952026242663,238.02452395248275,5,0.8345610184180573,301.1097359687991,12.333035024970467,6841.394797236433,20.4096767752823,20.132850634819093,10.0,11.245723359031595,80
3.664885281600844,13.119631541759738,1.7550816456601837,772.8171724486994,413.49224659049605,1.9675199424334109,1.998709442903546,83.25243698261593,3671.591528868183,200.7288085038422,3,0.8107140443313058,216.6841601341546,12.246909913263504,3900.5225989156015,26.254553430952388,53.6857170485289,15.234493716852196,23.007534895001385,20
2.4246782213565523,43.03818708663575,1.4704873504498517,757.4883683469211,375.41315691018735,1.6863875261060537,2.468307000904807,129.70287085367465,7749.882886977527,234.52222008168275,4,0.8661656715785959,306.5555376258874,3.590333969249033,8060.028758572663,27.27129897130559,69.55098252841807,10.0,24.931490293537728,40
2.363649934414201,38.82977411338864,3.2811141670571464,141.71794249085158,111.94286059047192,1.0114048337789234,3.713191805611467,97.29169377386783,9039.927936850225,220.9715242407583,2,0.8118733781156097,267.6178231196769,12.583310698813792,9320.129070668716,38.4289163325461,42.78995882821313,10.0,5.0,60
2.366809019706868,30.81246935591861,1.668221733974912,594.7027021033219,439.30849449516353,1.770610389564289,1.597410716577642,9.139945876424704,2823.112021587265,383.1769367301469,4,0.8569468261844232,449.09935277694257,6.603577397829922,3278.8149517620377,27.4892557125768,74.81002374173737,10.0,25.7167373448142,80
2.6084844859190754,37.19711320252951,1.9339723777126665,520.2923085116333,267.63653333241774,0.7605406004082639,2.841980885437869,163.80470599134782,9649.896441742394,465.41481067719474,3,0.9591437698000304,520.4428011243392,9.584758836026417,10179.92400170276,43.03736208903098,29.15641647530422,10.0,13.51435031308759,20
3.049512863264476,58.20818087426457,8.316355648545434,935.058039945575,445.7521108152583,1.5930738153915027,3.847934510752205,27.065377636975263,6227.252467253106,255.89879621435773,5,0.8697168602083856,271.019717974451,11.22578841258912,6509.4979736401465,26.724944001653345,52.24027203105914,10.0,5.234321547974711,40
2.8638900372842317,18.99248092941976,1.3498632731502038,331.607789370579,171.61563641819086,0.524983636402262,0.6942588473202667,95.49753652381588,8781.68771219741,419.7122171756054,4,0.8367197354563924,492.7066334239965,10.081080543729286,9284.475426165136,6.4360364786940005,18.33113805235669,10.0,12.4155829907516,60
2.582458280396084,9.263612655499443,6.930485145412685,342.8501079619849,40.40501579136205,1.5674118859300954,3.4645673962402377,118.08065423086194,1039.164352721055,371.3333771418745,3,0.9713928332499716,430.1946086051954,16.378471773148636,1485.737433099399,11.363275199614897,60.6945675687622,37.39974376177591,5.0,80
3.223705789444759,56.253233543149655,3.453019739338605,470.2116239933504,243.2282246432756,0.9672614660718838,1.7407536745334746,142.57368056769172,2514.991370562387,178.72677706710888,2,0.921476375045086,186.3952012966962,2.8898032498455817,2704.2763751089287,37.31728064094787,30.00464463100033,10.0,6.87883594820385,20
2.278987721304084,40.31855661372276,8.843911126373138,319.03274206573843,142.22042636076006,0.3042487098852604,2.956444926124413,85.10532438115014,3210.190794325922,301.91063097274287,5,0.98776784229322,350.4139488774005,4.179248639853601,3564.783991843176,25.333777652100785,13.35016889477417,10.0,5.0,40
2.5842892970704363,57.87687350586317,5.364930561197496,216.26552602787456,360.4623519903861,0.6191986636556063,1.2447995210746263,148.43195497095363,3028.221511745133,340.07152400753336,4,0.8570477696957794,381.0809895007091,3.982810489910488,3413.2853117357527,25.754784499186957,23.960114076915968,10.0,6.56138996768374,60
2.7327236865873834,41.42893251113767,3.750188133950432,871.6733619857207,478.9822108994559,0.8643217856447727,1.4025384512374062,30.6132665201212,1718.6115659853183,31.279698507422253,4,0.8380701240142217,100.7162542255154,16.51983406580466,1835.8476542766384,49.01030614873266,31.628583229508106,10.0,12.47286932345892,80
2.912139968434072,53.36902103774334,5.658750421204911,602.4488719635242,348.5773340642663,1.5236565321624305,0.2058195769854579,132.42188191280192,8682.009475248324,210.05866458763532,5,0.8566086537942658,224.2675329684062,3.2462613745764344,8909.523269591306,30.715771711194773,52.32085506459146,10.0,6.01559580223813,20
3.570351922786027,32.061708347888285,4.437622171407419,875.2264470609101,444.5976255575097,0.2386671579888066,3.8884761973511424,166.13609087921208,4186.121412895501,496.4663244067793,4,0.9543735482537976,545.7796278497706,19.457406198383406,4751.358446943655,10.26141550549866,10.0,12.128100459148657,9.784009362176132,40
2.3993475643167197,49.99215615214305,6.078709582028472,848.0212888633263,231.9817666645911,1.3531392906760151,3.272465043400059,178.44157470331274,9631.302124667882,325.8830849936449,5,0.8287904205085349,354.15408798068546,19.41414051853792,10004.870353167104,24.51894707007891,56.39613496602187,10.0,5.0,60
3.0284688768272234,59.13032214583193,2.030795814937134,353.838119310704,388.1039612256978,1.4604259177724028,0.4662800359122598,118.0154667110084,5834.723667901471,180.43715326005253,3,0.8458048780678787,203.85856828454183,19.84451462139834,6058.426750807411,30.259638169552854,48.22324340022337,10.0,18.66301731797705,80
3.184829137724085,40.03888596844355,9.97291452531296,592.9636998918465,423.0912839691347,1.3424506028589278,3.99808430308872,66.01456362463227,1383.946356448631,140.01153891234935,5,0.933310262203014,146.70169019148062,19.61409404401716,1550.2621406841286,6.685953417431941,42.15141675758022,10.0,5.0,20
2.092900825439996,18.123968431493253,4.830002899270458,174.8959324660634,358.32905751593574,1.5452723125183556,2.4595959290914715,36.85451978415715,5459.047098339571,120.55116900836302,2,0.940220081961763,150.46829629711075,3.8313748409461454,5613.346769477628,21.40744346913185,73.83399603722212,13.570956815492655,7.244938098965964,40
3.2150897038028767,23.0526664416911,4.134075757366318,923.7266956276826,258.81087017408663,0.4385203704433927,3.429541688061094,72.38395681110175,9935.451477242425,212.7878763032996,5,0.9821798544376394,247.4950675021996,13.490929710677271,10196.4374744553,48.55181593627396,13.639444334156572,14.876984824014611,6.11370001998698,60
2.341048247374583,19.124096306254724,7.391888634846384,463.83644355863777,316.67439371153034,1.215496374619771,0.3599769767836889,110.29500276511575,5651.716870992748,112.7675314916526,4,0.9862288185985102,151.3515343682347,8.594116566857618,5811.66252192784,38.808644960779326,51.9210305034471,10.0,5.0,80
2.130103185970559,21.82399354536104,4.275094658457992,454.3085655001192,353.24842788265136,1.888175399687372,1.6188595961185024,43.28439367835431,18.69345129562605,84.88936738569352,5,0.9260709126133516,144.99349266221685,14.904642201401773,178.59158615924468,21.74686554396236,88.64243817498657,10.0,8.069275546253765,20
3.8977710745066654,25.15926516365804,8.499468745258818,372.4798335561578,134.01135757849917,1.2604901126286217,2.7116393769840785,190.74040661015312,9330.799035904192,194.75037652494024,5,0.868930977975477,230.01605886639612,8.712440861812622,9569.527535632402,16.795029598831896,32.33874151493516,10.777895774559337,5.0,40
3.931264066149119,39.08749205817856,5.088436519243827,514.5973702396334,406.6938378483425,1.2615390592106108,0.515091502928836,179.94140863021732,2348.944061281893,311.3598524699808,5,0.8860726916265934,331.002843567491,8.281533857274916,2688.22843870666,17.74185787483693,32.08990894489454,10.0,7.805186318464531,60
3.6167946962329225,40.92753124997464,7.476025719388915,326.58344789090324,475.6590240939639,1.499235320015211,2.0067210707506025,11.426652998759094,6885.290530689566,90.2716074013416,2,0.8834608650566965,125.13257496843508,18.175071368768197,7028.598177026769,42.278654855525055,41.4520437551167,10.0,6.213338251526648,80
2.609227538346741,31.883985845544224,1.967078947976979,437.3670455171241,237.96726443816863,0.7330880410391322,1.826443710722152,114.58255065492584,5150.801549554427,41.28477145417284,2,0.873601815598054,51.502146895690416,10.396387550707344,5212.700084000824,23.07321403714169,28.095979758960823,10.0,11.813959318556986,20
2.195344228012768,42.46356366996678,8.615072669996007,819.9523437263937,353.5229197238399,1.430904212510927,0.9425568754469608,158.91521409808956,3254.337568408861,36.623752670571946,4,0.8642665928667222,114.52931986408468,15.05540563673577,3383.922293909682,42.94286718379138,65.17903635577852,10.0,5.0,40
3.3684660530243136,12.56819583423649,7.621461881002989,850.8299532266547,371.14269383727344,1.8408442832951089,1.271052359822029,52.85143218713136,2826.3952367638867,148.3444411692648,4,0.8319010622048979,158.3119468194382,13.34842582034631,2998.055609403671,45.89346447299483,54.64933457299775,10.11324438754852,5.0,60
2.8803049874792026,12.916141275256958,2.905451006157691,373.7642298656645,334.50129828552537,0.1207013987481517,3.8717615825304312,107.15976531658504,9287.598625071048,111.26349944782478,5,0.869570217117995,131.40531346033066,13.496460927025373,9432.500399458402,25.88896273339516,10.0,29.97614767459568,11.243053949787686,80
2.2440764696895577,17.622449780028873,2.30757408771208,522.112987497509,278.0864030810314,1.753214778106844,1.2257290954387503,84.1684170698289,9119.258959198372,278.8425729392731,1,0.9841536495226642,315.94494567196404,7.633235006377872,9442.837139876716,47.53725924850863,78.12633846427619,10.0,11.768582185721952,20
2.9903538202225404,37.012339890259305,3.8466311385306193,886.437798652047,442.0074977416572,0.5153748293918323,0.932361922476803,43.3265215225249,5131.348400537792,238.74568978443173,3,0.96760970518417,313.7511270100746,5.796518485335973,5450.896046033203,18.497812582951124,17.234576922187703,10.0,11.221454084579136,40
2.068777042230437,19.98370200710556,9.78463527428714,147.40599864672745,229.97408754175828,0.9662542200307128,2.1912157671665,124.87378985578542,2584.9519553513924,175.88797488272894,5,0.9172920609719964,194.29326212364188,17.823199004024517,2797.0684164790587,16.700926516208924,46.70654209256658,10.965014222026404,5.0,60
3.818640804157564,23.86392659558433,3.311484171103528,900.2304657962069,39.94044867843576,1.719460821810012,2.7167363328741616,198.76997420433204,1023.4203217199778,420.1005603924612,3,0.8366331363235305,455.08394721208526,1.467207559159628,1479.9714764912226,9.82858887927338,45.02808486040218,11.38428046194566,5.0,80
2.517559963200034,30.41751882568767,5.105144880519699,297.2659110870985,423.83262409895855,1.6654330421675951,2.927863133171303,76.23101575458925,1565.7638285908558,262.3745566383327,2,0.9669463010581312,341.5733360035794,4.28558615081676,1911.622750745252,16.061183084910578,66.15266633215312,10.0,8.107488752199814,20
3.325044568707964,53.46450294458127,1.2701820314560268,710.6853197929382,340.25082343510985,1.794662208439506,3.041564019537973,112.71390661157106,5222.517257406045,63.9343962003676,4,0.8592545399303078,114.08796816310902,3.522957555901176,5340.128183125055,39.76941607684252,53.97407978615068,10.0,26.159730379743824,40
2.623422152178822,8.776279611120167,4.575047766096093,624.2965267461402,426.1367269848268,1.8867919060017997,0.2436467169075371,68.93166291619261,3078.2996057900914,161.96688995537374,1,0.9036858253898704,213.06063548,19.038355336763903,3310.398596606855,23.17044308014613,71.92101753180549,10.0,9.09606125929526,60
3.0401360423556216,44.36521393325086,6.141880138897925,597.6466733703269,77.88824679790021,0.9495982178663412,1.6356655614802968,176.0049802764869,420.681422599567,487.20284777436393,4,0.9732410096782612,565.2625503336214,1.0955010824784457,987.0394740156668,11.667329621710962,31.23538567473296,10.0,5.0,80
3.0934205586865597,45.45708573827838,9.578121512571686,873.4242022775393,25.068940849761,1.347091240521913,3.1184365111540515,173.59752658262016,4551.673853111001,488.9491139638469,2,0.8635911200584541,531.9064782527975,1.152423700090666,5084.732755063889,9.81641787942894,43.54698027525481,10.0,5.0,20
2.3697089110510543,52.72472369997165,5.650624404460579,191.41492928019517,467.8435247874257,0.8419090369996026,3.6289231970205047,39.8608106498542,7461.892924643136,142.24238506261725,5,0.9735351194152884,147.43444090269026,5.307836522998609,7614.635202068825,27.06087590110361,35.52795168526351,10.0,8.08545055329748,40
3.939169255529117,60.23416458737754,8.37196593559919,412.3252227930725,82.3868698667814,0.766361763235115,2.448580480997854,180.49003047642185,8916.951159599876,100.27334182155867,2,0.8446743880025809,107.596815081663,6.3026615304824665,9030.85063621202,29.270948863486787,19.454908218514102,10.0,5.0,60
3.550265646722229,9.12771954116023,5.924148783120105,584.4274717102891,406.7296427145214,0.920031280135572,0.3039967286877741,34.54419865593309,5852.840456830893,257.9303101842773,1,0.9764535897277524,314.03517019612497,11.636668378288435,6178.512295405307,40.75497515055765,25.91443490953945,10.0,6.704708663718027,80
3.8789978831283785,16.611887508740107,1.367065120919663,830.1599685514358,413.3728716685116,1.5118446560870844,1.6469186428350118,23.61079212694018,7232.92123842446,251.10316072008635,5,0.8681464397269139,271.96650285613475,19.26335624245745,7524.151097523052,37.16636388316523,38.975134857969934,10.0,29.52927690212819,20
3.789654700855298,57.62559246713561,3.835074476707966,294.79877507050435,357.26554826901145,1.0527374195689505,0.3894857518869731,132.3222500617987,3640.704708649324,216.8660898891282,5,0.8711742296753142,257.75214507233306,9.835807456146146,3908.292661177803,12.520173332775173,27.779243827448312,10.0,9.09740186534646,40
3.19579995762217,33.677039482472864,6.179945570479929,822.6368572368486,74.31848343550676,1.64671338145185,3.01929766446988,80.25130064462952,4962.381792169394,274.09146919709747,1,0.9050715051126854,320.4443884161455,6.4868106420687965,5289.312991227609,17.459922746077282,51.52742359622172,10.0,5.0,60
3.8437484700462337,39.61707578027396,9.55534569338012,459.6746342445422,337.0253260347957,1.515915106672696,0.3476713301984944,108.4944157250648,7296.268565100292,131.4537816887364,4,0.8659350298688103,186.5050401463233,16.523006018612392,7499.2966112652275,36.2193897293048,39.4384574975704,10.0,5.0,80
2.176985004103839,45.129523408496254,8.7321732377611,270.0224707903259,445.6524258301641,0.1389090761363587,0.8243511602671912,132.25130247780538,7276.582273722945,75.16608394096984,5,0.8854966582651504,86.44708286718685,8.32986031823344,7371.359216908365,13.125775474630888,10.0,10.0,5.0,20
2.3919657248382906,46.027729851755694,3.055200527609629,783.0877963991344,218.5105059524328,1.297452498501707,1.7261378534626195,15.303261369632052,4245.262645695041,293.8215000686888,4,0.8952515552772956,355.8247762431928,3.693190090920668,4604.780612029154,41.14509463956568,54.242102427676784,10.0,6.984456962506716,40
2.090454577821076,60.177462585724456,2.980988470172472,181.80901132709303,212.62325864551343,0.929485134286323,1.9043286317480008,62.12586836274371,5436.673415583227,467.64703845554,3,0.8932937142301905,541.6596395779059,16.097005012432902,5994.430060173567,34.58109258670092,44.46330210413586,10.0,6.965471456821695,60
2.650660661526529,63.8291673750535,2.8105567040251067,563.2906366678986,227.00057169391533,0.9675950793871688,1.685278631228548,94.87673079492907,9238.553395509694,86.119652777743,1,0.9826107965285874,110.30056802737788,1.045873383281585,9349.899836920356,29.13540411981556,36.50392120845548,10.0,7.887414101176551,80
